District_Name,Market_Name,Month,Year,Rain,Modal_Price
DAKSHINA KANNADA,Mangalore,August,2020,952.6,3200
KOLAR,Mulabagilu,December,2016,52.7,265
KOLAR,Mulabagilu,March,2016,29.77,300
KOLAR,Mulabagilu,April,2020,67.4,300
KOLAR,Mulabagilu,December,2016,52.7,300
MYSURU,Mysore (Bandipalya),October,2018,151.8,550
MYSURU,Mysore (Bandipalya),April,2017,11.65,550
MYSURU,Mysore (Bandipalya),February,2019,11.9,600
MYSURU,Mysore (Bandipalya),March,2018,39.7,600
MYSURU,Mysore (Bandipalya),September,2019,120.9,600
MYSURU,Mysore (Bandipalya),May,2020,128.4,650
MYSURU,Mysore (Bandipalya),May,2018,238.1,600
MYSURU,Mysore (Bandipalya),February,2016,10.54,700
MYSURU,Mysore (Bandipalya),August,2019,342.6,700
MYSURU,Mysore (Bandipalya),September,2019,120.9,700
MYSURU,Mysore (Bandipalya),December,2020,14.7,700
MYSURU,Mysore (Bandipalya),February,2015,19.4,1200
MYSURU,Mysore (Bandipalya),September,2015,70.91,1000
MYSURU,Mysore (Bandipalya),October,2016,37.5,750
MYSURU,Mysore (Bandipalya),January,2020,0,800
MYSURU,Mysore (Bandipalya),August,2019,342.6,800
MYSURU,Mysore (Bandipalya),January,2015,0,1000
MYSURU,Mysore (Bandipalya),September,2017,85.32,850
MYSURU,Mysore (Bandipalya),February,2019,11.9,850
MYSURU,Mysore (Bandipalya),May,2018,238.1,850
MYSURU,Mysore (Bandipalya),September,2016,37.5,900
MYSURU,Mysore (Bandipalya),September,2016,37.5,900
MYSURU,Mysore (Bandipalya),November,2018,11.3,900
MYSURU,Mysore (Bandipalya),September,2017,85.32,900
MYSURU,Mysore (Bandipalya),June,2018,109.6,900
MYSURU,Mysore (Bandipalya),January,2020,0,900
MYSURU,Mysore (Bandipalya),September,2016,37.5,900
MYSURU,Mysore (Bandipalya),August,2019,342.6,950
MYSURU,Mysore (Bandipalya),October,2016,37.5,1000
MYSURU,Mysore (Bandipalya),January,2015,0,1200
MYSURU,Mysore (Bandipalya),July,2015,70.91,1500
MYSURU,Mysore (Bandipalya),July,2018,126.6,1100
MYSURU,Mysore (Bandipalya),January,2020,0,1100
MYSURU,Mysore (Bandipalya),November,2018,11.3,1150
MYSURU,Mysore (Bandipalya),October,2016,37.5,1200
MYSURU,Mysore (Bandipalya),April,2016,4.18,1200
MYSURU,Mysore (Bandipalya),April,2019,53.2,1150
MYSURU,Mysore (Bandipalya),June,2020,72.7,1200
MYSURU,Mysore (Bandipalya),December,2019,18,1200
MYSURU,Mysore (Bandipalya),December,2019,18,1250
MYSURU,Mysore (Bandipalya),October,2015,70.91,1800
MYSURU,Mysore (Bandipalya),October,2020,97.1,1300
MYSURU,Mysore (Bandipalya),December,2019,18,1350
MYSURU,Mysore (Bandipalya),October,2015,70.91,1500
MYSURU,Mysore (Bandipalya),July,2016,37.5,2200
MYSURU,Mysore (Bandipalya),July,2016,37.5,2000
MYSURU,Mysore (Bandipalya),December,2019,18,1500
MYSURU,Mysore (Bandipalya),July,2019,87.4,1500
MYSURU,Mysore (Bandipalya),August,2020,138.5,1550
KOLAR,Mulabagilu,March,2016,29.77,335
KOLAR,Mulabagilu,May,2017,97.33,335
KOLAR,Mulabagilu,February,2018,4.9,335
KOLAR,Mulabagilu,February,2018,4.9,335
KOLAR,Mulabagilu,August,2016,52.7,335
KOLAR,Mulabagilu,March,2016,29.77,365
KOLAR,Mulabagilu,January,2018,0,400
KOLAR,Mulabagilu,April,2017,34.83,400
KOLAR,Mulabagilu,December,2017,97.33,400
KOLAR,Mulabagilu,December,2017,97.33,400
KOLAR,Mulabagilu,August,2015,207.22,435
KOLAR,Mulabagilu,April,2020,67.4,400
KOLAR,Mulabagilu,May,2018,134.5,435
KOLAR,Mulabagilu,March,2016,29.77,435
KOLAR,Mulabagilu,August,2015,207.22,435
KOLAR,Mulabagilu,May,2018,134.5,435
KOLAR,Mulabagilu,December,2017,97.33,435
KOLAR,Mulabagilu,February,2018,4.9,435
KOLAR,Mulabagilu,May,2018,134.5,535
KOLAR,Mulabagilu,September,2018,113.3,600
KOLAR,Mulabagilu,September,2018,113.3,600
KOLAR,Mulabagilu,January,2017,0.92,435
KOLAR,Mulabagilu,January,2017,0.92,465
KOLAR,Mulabagilu,January,2018,0,465
KOLAR,Mulabagilu,December,2016,52.7,465
KOLAR,Mulabagilu,December,2016,52.7,535
KOLAR,Mulabagilu,January,2015,0.37,535
KOLAR,Mulabagilu,May,2018,134.5,535
KOLAR,Mulabagilu,October,2016,52.7,535
KOLAR,Mulabagilu,April,2015,19.8,565
KOLAR,Mulabagilu,October,2016,52.7,565
KOLAR,Mulabagilu,January,2015,0.37,600
KOLAR,Mulabagilu,January,2015,0.37,560
KOLAR,Mulabagilu,August,2016,52.7,365
KOLAR,Mulabagilu,December,2016,52.7,435
KOLAR,Mulabagilu,September,2015,207.22,735
KOLAR,Mulabagilu,February,2020,0,533
KOLAR,Mulabagilu,September,2019,127,765
KOLAR,Mulabagilu,December,2020,29.4,800
KOLAR,Mulabagilu,August,2019,82.7,833
KOLAR,Mulabagilu,November,2020,140.6,1000
KOLAR,Mulabagilu,October,2020,161.3,1335
KOLAR,Mulabagilu,October,2020,161.3,1500
KOLAR,Mulabagilu,October,2019,165.9,1833
KOLAR,Mulabagilu,September,2019,127,833
KOLAR,Mulabagilu,March,2020,12.4,533
KOLAR,Mulabagilu,February,2020,0,533
KOLAR,Mulabagilu,August,2016,52.7,565
KOLAR,Mulabagilu,August,2016,52.7,565
KOLAR,Mulabagilu,March,2020,12.4,600
KOLAR,Mulabagilu,August,2018,41.3,665
KOLAR,Mulabagilu,March,2015,156.99,665
KOLAR,Mulabagilu,December,2018,6.3,665
KOLAR,Mulabagilu,December,2018,6.3,665
MYSURU,Mysore (Bandipalya),December,2019,18,1600
MYSURU,Mysore (Bandipalya),August,2020,138.5,1600
MYSURU,Mysore (Bandipalya),October,2019,180.2,1650
MYSURU,Mysore (Bandipalya),July,2015,70.91,1800
MYSURU,Mysore (Bandipalya),November,2017,85.32,1650
MYSURU,Mysore (Bandipalya),August,2020,138.5,1800
MYSURU,Mysore (Bandipalya),December,2019,18,1900
MYSURU,Mysore (Bandipalya),January,2019,0,1900
MYSURU,Mysore (Bandipalya),September,2020,140.4,1900
MYSURU,Mysore (Bandipalya),September,2020,140.4,1900
MYSURU,Mysore (Bandipalya),September,2020,140.4,1950
MYSURU,Mysore (Bandipalya),October,2019,180.2,1950
MYSURU,Mysore (Bandipalya),September,2020,140.4,2100
MYSURU,Mysore (Bandipalya),February,2017,27.4,2200
MYSURU,Mysore (Bandipalya),May,2015,70.91,2200
MYSURU,Mysore (Bandipalya),November,2019,56.3,2350
MYSURU,Mysore (Bandipalya),April,2019,53.2,2350
MYSURU,Mysore (Bandipalya),December,2015,70.91,2500
MYSURU,Mysore (Bandipalya),April,2019,53.2,2600
MYSURU,Mysore (Bandipalya),April,2019,53.2,2650
MYSURU,Mysore (Bandipalya),August,2020,138.5,2750
MYSURU,Mysore (Bandipalya),April,2019,53.2,2900
MYSURU,Mysore (Bandipalya),April,2019,53.2,2950
MYSURU,Mysore (Bandipalya),August,2017,85.32,3250
MYSURU,Mysore (Bandipalya),August,2017,85.32,3300
MYSURU,Mysore (Bandipalya),May,2019,150.8,3350
MYSURU,Mysore (Bandipalya),August,2017,85.32,3300
MYSURU,Mysore (Bandipalya),July,2017,85.32,5200
MANDYA,Nagamangala,November,2016,39.47,200
MANDYA,Nagamangala,September,2016,39.47,250
MANDYA,Nagamangala,September,2016,39.47,280
MANDYA,Nagamangala,September,2016,39.47,300
MANDYA,Nagamangala,March,2015,30.02,500
MANDYA,Nagamangala,December,2016,39.47,285
MANDYA,Nagamangala,April,2015,3.28,400
MANDYA,Nagamangala,February,2016,6.18,400
MANDYA,Nagamangala,October,2016,39.47,400
MANDYA,Nagamangala,February,2015,10.3,500
MANDYA,Nagamangala,July,2018,23.4,500
MANDYA,Nagamangala,April,2016,6.79,500
MANDYA,Nagamangala,February,2015,10.3,500
MANDYA,Nagamangala,August,2015,43.64,500
MANDYA,Nagamangala,February,2015,10.3,500
MANDYA,Nagamangala,July,2018,23.4,770
MANDYA,Nagamangala,June,2017,88.2,750
MANDYA,Nagamangala,July,2015,43.64,900
MYSURU,Nanjangud,April,2020,50,400
MYSURU,Nanjangud,April,2020,50,400
MYSURU,Nanjangud,April,2020,50,500
MYSURU,Nanjangud,May,2020,128.4,500
MYSURU,Nanjangud,May,2020,128.4,500
MYSURU,Nanjangud,December,2020,14.7,700
KOLAR,Mulabagilu,August,2018,41.3,665
KOLAR,Mulabagilu,October,2018,75,665
KOLAR,Mulabagilu,March,2020,12.4,665
KOLAR,Mulabagilu,February,2019,46.2,665
KOLAR,Mulabagilu,March,2020,12.4,665
KOLAR,Mulabagilu,February,2019,46.2,665
KOLAR,Mulabagilu,March,2018,51.7,665
KOLAR,Mulabagilu,November,2018,11.9,665
KOLAR,Mulabagilu,November,2018,11.9,735
KOLAR,Mulabagilu,October,2018,75,735
KOLAR,Mulabagilu,January,2015,0.37,735
KOLAR,Mulabagilu,October,2018,75,735
KOLAR,Mulabagilu,January,2015,0.37,765
KOLAR,Mulabagilu,January,2016,0.76,835
KOLAR,Mulabagilu,December,2018,6.3,835
KOLAR,Mulabagilu,November,2018,11.9,835
KOLAR,Mulabagilu,June,2020,76.9,935
KOLAR,Mulabagilu,January,2020,0,665
KOLAR,Mulabagilu,July,2018,42.3,1000
KOLAR,Mulabagilu,May,2015,207.22,1000
KOLAR,Mulabagilu,May,2015,207.22,1000
KOLAR,Mulabagilu,March,2019,0,1000
KOLAR,Mulabagilu,March,2018,51.7,1000
KOLAR,Mulabagilu,July,2016,52.7,1000
KOLAR,Mulabagilu,August,2019,82.7,1000
KOLAR,Mulabagilu,November,2015,207.22,1000
KOLAR,Mulabagilu,November,2019,19.9,1000
KOLAR,Mulabagilu,September,2017,97.33,1235
KOLAR,Mulabagilu,July,2020,327.5,1000
KOLAR,Mulabagilu,September,2017,97.33,1500
KOLAR,Mulabagilu,September,2020,178.7,1666
KOLAR,Mulabagilu,May,2015,207.22,1165
KOLAR,Mulabagilu,July,2015,207.22,935
KOLAR,Mulabagilu,April,2015,19.8,1300
KOLAR,Mulabagilu,December,2020,29.4,1133
KOLAR,Mulabagilu,November,2020,140.6,1333
KOLAR,Mulabagilu,August,2015,207.22,965
KOLAR,Mulabagilu,November,2018,11.9,1235
KOLAR,Mulabagilu,November,2020,140.6,1200
KOLAR,Mulabagilu,September,2020,178.7,2000
KOLAR,Mulabagilu,March,2017,45.4,1135
KOLAR,Mulabagilu,July,2016,52.7,1235
KOLAR,Mulabagilu,October,2017,97.33,1235
KOLAR,Mulabagilu,July,2016,52.7,1235
KOLAR,Mulabagilu,March,2017,45.4,1235
KOLAR,Mulabagilu,September,2015,207.22,1235
KOLAR,Mulabagilu,November,2017,97.33,1635
KOLAR,Mulabagilu,June,2015,207.22,1435
KOLAR,Mulabagilu,August,2019,82.7,1130
KOLAR,Mulabagilu,January,2019,6.7,835
KOLAR,Mulabagilu,March,2017,45.4,1335
KOLAR,Mulabagilu,January,2017,0.92,1335
KOLAR,Mulabagilu,March,2017,45.4,1500
MYSURU,Nanjangud,November,2020,36,800
MYSURU,Nanjangud,October,2020,97.1,900
MYSURU,Nanjangud,December,2020,14.7,950
MYSURU,Nanjangud,October,2020,97.1,950
MYSURU,Nanjangud,November,2020,36,950
MYSURU,Nanjangud,June,2020,72.7,1100
MYSURU,Nanjangud,October,2020,97.1,1350
MYSURU,Nanjangud,August,2020,138.5,2050
MYSURU,Nanjangud,July,2020,124.2,2100
MYSURU,Nanjangud,June,2020,72.7,2250
MYSURU,Nanjangud,July,2020,124.2,2700
MYSURU,Nanjangud,July,2020,124.2,2700
BENGALURU URBAN,Ramanagara,November,2016,59.55,300
BENGALURU URBAN,Ramanagara,October,2016,59.55,300
BENGALURU URBAN,Ramanagara,March,2018,47.4,400
BENGALURU URBAN,Ramanagara,August,2016,59.55,400
BENGALURU URBAN,Ramanagara,September,2016,59.55,500
BENGALURU URBAN,Ramanagara,September,2015,49.8,500
BENGALURU URBAN,Ramanagara,January,2018,0,500
BENGALURU URBAN,Ramanagara,March,2015,30.6,500
BENGALURU URBAN,Ramanagara,August,2015,49.8,500
BENGALURU URBAN,Ramanagara,February,2018,3.5,500
BENGALURU URBAN,Ramanagara,February,2018,3.5,500
BENGALURU URBAN,Ramanagara,February,2018,3.5,500
BENGALURU URBAN,Ramanagara,March,2018,47.4,600
BENGALURU URBAN,Ramanagara,March,2018,47.4,600
BENGALURU URBAN,Ramanagara,May,2018,196.9,600
BENGALURU URBAN,Ramanagara,March,2020,9.8,600
BENGALURU URBAN,Ramanagara,February,2016,13.06,600
BENGALURU URBAN,Ramanagara,October,2018,86.3,600
BENGALURU URBAN,Ramanagara,October,2018,86.3,600
BENGALURU URBAN,Ramanagara,July,2016,59.55,600
BENGALURU URBAN,Ramanagara,March,2015,30.6,650
BENGALURU URBAN,Ramanagara,April,2020,106.3,650
BENGALURU URBAN,Ramanagara,May,2017,103.68,650
BENGALURU URBAN,Ramanagara,April,2020,106.3,650
BENGALURU URBAN,Ramanagara,September,2015,49.8,650
BENGALURU URBAN,Ramanagara,April,2020,106.3,700
BENGALURU URBAN,Ramanagara,February,2015,11.13,700
BENGALURU URBAN,Ramanagara,February,2015,11.13,700
BENGALURU URBAN,Ramanagara,April,2020,106.3,700
BENGALURU URBAN,Ramanagara,October,2016,59.55,750
BENGALURU URBAN,Ramanagara,February,2016,13.06,800
BENGALURU URBAN,Ramanagara,January,2017,0.04,800
BENGALURU URBAN,Ramanagara,August,2019,143.5,800
BENGALURU URBAN,Ramanagara,March,2020,9.8,800
BENGALURU URBAN,Ramanagara,January,2015,0.06,850
BENGALURU URBAN,Ramanagara,October,2018,86.3,900
BENGALURU URBAN,Ramanagara,March,2019,0,900
BENGALURU URBAN,Ramanagara,April,2018,24,900
BENGALURU URBAN,Ramanagara,January,2017,0.04,900
BENGALURU URBAN,Ramanagara,October,2018,86.3,900
BENGALURU URBAN,Ramanagara,August,2019,143.5,900
BENGALURU URBAN,Ramanagara,July,2016,59.55,1000
BENGALURU URBAN,Ramanagara,January,2015,0.06,1100
BENGALURU URBAN,Ramanagara,July,2016,59.55,1100
BENGALURU URBAN,Ramanagara,September,2019,187.7,1100
BENGALURU URBAN,Ramanagara,August,2019,143.5,1100
BENGALURU URBAN,Ramanagara,December,2018,5.9,1150
BENGALURU URBAN,Ramanagara,July,2016,59.55,1150
BENGALURU URBAN,Ramanagara,May,2018,196.9,1150
BENGALURU URBAN,Ramanagara,March,2020,9.8,1150
BENGALURU URBAN,Ramanagara,January,2020,0.1,1200
BENGALURU URBAN,Ramanagara,July,2016,59.55,1200
BENGALURU URBAN,Ramanagara,January,2016,0.41,1200
BENGALURU URBAN,Ramanagara,June,2015,49.8,1300
BENGALURU URBAN,Ramanagara,May,2018,196.9,1200
BENGALURU URBAN,Ramanagara,June,2015,49.8,1300
BENGALURU URBAN,Ramanagara,April,2017,23.85,1400
BENGALURU URBAN,Ramanagara,January,2020,0.1,1400
BENGALURU URBAN,Ramanagara,June,2018,71.1,1400
BENGALURU URBAN,Ramanagara,November,2018,16.4,1400
BENGALURU URBAN,Ramanagara,December,2019,11,1400
BENGALURU URBAN,Ramanagara,December,2020,11.6,1500
BENGALURU URBAN,Ramanagara,October,2016,59.55,1500
BENGALURU URBAN,Ramanagara,December,2019,11,1500
BENGALURU URBAN,Ramanagara,March,2020,9.8,1500
BENGALURU URBAN,Ramanagara,November,2018,16.4,1500
BENGALURU URBAN,Ramanagara,November,2020,64.7,1600
BENGALURU URBAN,Ramanagara,October,2015,49.8,1600
BENGALURU URBAN,Ramanagara,June,2015,49.8,1700
BENGALURU URBAN,Ramanagara,October,2020,184.8,1800
BENGALURU URBAN,Ramanagara,July,2020,155.3,1800
BENGALURU URBAN,Ramanagara,August,2020,61.9,1800
BENGALURU URBAN,Ramanagara,January,2017,0.04,1800
BENGALURU URBAN,Ramanagara,March,2017,58.28,1800
BENGALURU URBAN,Ramanagara,October,2019,254.1,1900
BENGALURU URBAN,Ramanagara,November,2019,35.4,1900
BENGALURU URBAN,Ramanagara,July,2015,49.8,1900
BENGALURU URBAN,Ramanagara,November,2019,35.4,2100
BENGALURU URBAN,Ramanagara,August,2020,61.9,2250
BENGALURU URBAN,Ramanagara,June,2017,103.68,2250
BENGALURU URBAN,Ramanagara,December,2015,49.8,2300
BENGALURU URBAN,Ramanagara,February,2017,21.49,2500
BENGALURU URBAN,Ramanagara,December,2015,49.8,2600
BENGALURU URBAN,Ramanagara,July,2020,155.3,2800
BENGALURU URBAN,Ramanagara,August,2020,61.9,2800
BENGALURU URBAN,Ramanagara,September,2020,235.2,3000
BENGALURU URBAN,Ramanagara,July,2020,155.3,3000
BENGALURU URBAN,Ramanagara,August,2020,61.9,3000
BENGALURU URBAN,Ramanagara,May,2019,142.4,2900
KOLAR,Mulabagilu,December,2015,207.22,1500
KOLAR,Mulabagilu,February,2017,16.18,1535
KOLAR,Mulabagilu,December,2017,97.33,1665
KOLAR,Mulabagilu,June,2019,68.9,1835
KOLAR,Mulabagilu,June,2017,97.33,1835
KOLAR,Mulabagilu,January,2017,0.92,1835
KOLAR,Mulabagilu,July,2020,327.5,2000
KOLAR,Mulabagilu,November,2017,97.33,2000
KOLAR,Mulabagilu,August,2017,97.33,2335
KOLAR,Mulabagilu,October,2015,207.22,1835
KOLAR,Mulabagilu,April,2016,9.37,1835
KOLAR,Mulabagilu,May,2015,207.22,2165
KOLAR,Mulabagilu,November,2015,207.22,2500
KOLAR,Mulabagilu,October,2017,97.33,2565
KOLAR,Mulabagilu,May,2019,96.6,2665
KOLAR,Mulabagilu,May,2016,52.7,2665
KOLAR,Mulabagilu,January,2015,0.37,560
MYSURU,Mysore (Bandipalya),November,2016,37.5,250
MYSURU,Mysore (Bandipalya),February,2018,5,250
MYSURU,Mysore (Bandipalya),December,2017,85.32,250
MYSURU,Mysore (Bandipalya),January,2018,0,250
MYSURU,Mysore (Bandipalya),August,2016,37.5,300
MYSURU,Mysore (Bandipalya),February,2016,10.54,400
MYSURU,Mysore (Bandipalya),September,2016,37.5,350
MYSURU,Mysore (Bandipalya),February,2018,5,350
MYSURU,Mysore (Bandipalya),August,2016,37.5,350
MYSURU,Mysore (Bandipalya),August,2016,37.5,350
MYSURU,Mysore (Bandipalya),August,2018,134.9,350
MYSURU,Mysore (Bandipalya),February,2018,5,350
MYSURU,Mysore (Bandipalya),February,2020,4.3,350
MYSURU,Mysore (Bandipalya),February,2020,4.3,400
MYSURU,Mysore (Bandipalya),December,2016,37.5,380
MYSURU,Mysore (Bandipalya),December,2016,37.5,400
MYSURU,Mysore (Bandipalya),February,2018,5,450
MYSURU,Mysore (Bandipalya),May,2017,85.32,500
MYSURU,Mysore (Bandipalya),February,2020,4.3,500
MYSURU,Mysore (Bandipalya),September,2015,70.91,600
MYSURU,Mysore (Bandipalya),September,2015,70.91,600
MYSURU,Mysore (Bandipalya),August,2016,37.5,800
MYSURU,Mysore (Bandipalya),May,2018,238.1,600
MYSURU,Mysore (Bandipalya),March,2015,26.89,600
MYSURU,Mysore (Bandipalya),September,2016,37.5,1000
MYSURU,Mysore (Bandipalya),February,2016,10.54,600
MYSURU,Mysore (Bandipalya),August,2015,70.91,1000
MYSURU,Mysore (Bandipalya),May,2017,85.32,650
MYSURU,Mysore (Bandipalya),July,2018,126.6,650
MYSURU,Mysore (Bandipalya),April,2018,62.1,650
MYSURU,Mysore (Bandipalya),November,2019,56.3,700
MYSURU,Mysore (Bandipalya),February,2015,19.4,800
MYSURU,Mysore (Bandipalya),September,2015,70.91,1000
MYSURU,Mysore (Bandipalya),March,2018,39.7,750
MYSURU,Mysore (Bandipalya),April,2018,62.1,800
MYSURU,Mysore (Bandipalya),March,2019,2.3,800
MYSURU,Mysore (Bandipalya),November,2020,36,850
MYSURU,Mysore (Bandipalya),April,2016,4.18,800
MYSURU,Mysore (Bandipalya),March,2018,39.7,850
MYSURU,Mysore (Bandipalya),June,2018,109.6,900
MYSURU,Mysore (Bandipalya),April,2015,24.62,900
MYSURU,Mysore (Bandipalya),July,2018,126.6,900
MYSURU,Mysore (Bandipalya),June,2018,109.6,900
MYSURU,Mysore (Bandipalya),October,2020,97.1,900
MYSURU,Mysore (Bandipalya),December,2020,14.7,950
MYSURU,Mysore (Bandipalya),September,2019,120.9,950
MYSURU,Mysore (Bandipalya),December,2018,0.4,1000
MYSURU,Mysore (Bandipalya),September,2016,37.5,950
MYSURU,Mysore (Bandipalya),April,2018,62.1,1100
MYSURU,Mysore (Bandipalya),July,2018,126.6,1100
MYSURU,Mysore (Bandipalya),January,2019,0,1100
MYSURU,Mysore (Bandipalya),January,2019,0,1100
MYSURU,Mysore (Bandipalya),January,2019,0,1100
MYSURU,Mysore (Bandipalya),January,2020,0,1150
MYSURU,Mysore (Bandipalya),December,2020,14.7,1150
MYSURU,Mysore (Bandipalya),September,2017,85.32,1200
MYSURU,Mysore (Bandipalya),April,2016,4.18,1200
MYSURU,Mysore (Bandipalya),January,2017,0.73,1400
MYSURU,Mysore (Bandipalya),May,2018,238.1,1250
MYSURU,Mysore (Bandipalya),October,2020,97.1,1300
MYSURU,Mysore (Bandipalya),June,2018,109.6,1300
MYSURU,Mysore (Bandipalya),October,2020,97.1,1300
MYSURU,Mysore (Bandipalya),July,2019,87.4,1300
MYSURU,Mysore (Bandipalya),March,2020,19.9,1350
MYSURU,Mysore (Bandipalya),September,2017,85.32,1400
MYSURU,Mysore (Bandipalya),August,2018,134.9,1400
MYSURU,Mysore (Bandipalya),April,2019,53.2,1400
MYSURU,Mysore (Bandipalya),November,2019,56.3,1400
MYSURU,Mysore (Bandipalya),February,2017,27.4,1500
MYSURU,Mysore (Bandipalya),October,2015,70.91,2200
MYSURU,Mysore (Bandipalya),October,2020,97.1,1500
MYSURU,Mysore (Bandipalya),April,2016,4.18,1600
MYSURU,Mysore (Bandipalya),August,2020,138.5,1600
MYSURU,Mysore (Bandipalya),October,2019,180.2,1650
MYSURU,Mysore (Bandipalya),June,2015,70.91,1600
MYSURU,Mysore (Bandipalya),June,2017,85.32,1950
MYSURU,Mysore (Bandipalya),June,2015,70.91,2000
MYSURU,Mysore (Bandipalya),May,2015,70.91,1800
MYSURU,Mysore (Bandipalya),April,2015,24.62,1900
MYSURU,Mysore (Bandipalya),December,2015,70.91,2200
MYSURU,Mysore (Bandipalya),October,2017,85.32,1800
MYSURU,Mysore (Bandipalya),March,2017,45.53,1850
MYSURU,Mysore (Bandipalya),October,2019,180.2,1950
MYSURU,Mysore (Bandipalya),July,2015,70.91,2100
MYSURU,Mysore (Bandipalya),January,2019,0,2050
MYSURU,Mysore (Bandipalya),December,2015,70.91,2400
BENGALURU URBAN,Ramanagara,July,2019,59.6,3150
BENGALURU URBAN,Ramanagara,July,2019,59.6,3150
BENGALURU URBAN,Ramanagara,April,2019,27.4,3250
BENGALURU URBAN,Ramanagara,May,2019,142.4,3250
BENGALURU URBAN,Ramanagara,May,2016,59.55,3400
BENGALURU URBAN,Ramanagara,November,2017,103.68,3750
BENGALURU URBAN,Ramanagara,November,2015,49.8,3750
BENGALURU URBAN,Ramanagara,May,2019,142.4,3750
BENGALURU URBAN,Ramanagara,May,2019,142.4,3750
BENGALURU URBAN,Ramanagara,June,2017,103.68,3800
BENGALURU URBAN,Ramanagara,May,2019,142.4,3900
BENGALURU URBAN,Ramanagara,June,2016,59.55,4000
BENGALURU URBAN,Ramanagara,June,2017,103.68,4000
BENGALURU URBAN,Ramanagara,June,2016,59.55,4200
BENGALURU URBAN,Ramanagara,May,2016,59.55,4200
BENGALURU URBAN,Ramanagara,January,2016,0.41,4250
BENGALURU URBAN,Ramanagara,June,2016,59.55,4300
BENGALURU URBAN,Ramanagara,July,2017,103.68,5250
BENGALURU URBAN,Ramanagara,June,2016,59.55,5250
BENGALURU URBAN,Ramanagara,July,2017,103.68,6500
HAVERI,Ranebennur,June,2020,109,1000
HAVERI,Ranebennur,April,2020,34.5,250
HAVERI,Ranebennur,April,2020,34.5,430
HAVERI,Ranebennur,May,2020,106.7,500
HAVERI,Ranebennur,May,2020,106.7,900
SHIVAMOGGA,Shimoga,August,2015,89.32,200
SHIVAMOGGA,Shimoga,August,2015,89.32,300
SHIVAMOGGA,Shimoga,August,2015,89.32,300
SHIVAMOGGA,Shimoga,November,2016,120.48,300
SHIVAMOGGA,Shimoga,June,2018,372.8,350
SHIVAMOGGA,Shimoga,August,2018,480.3,350
SHIVAMOGGA,Shimoga,December,2016,120.48,400
SHIVAMOGGA,Shimoga,October,2015,89.32,400
SHIVAMOGGA,Shimoga,March,2016,109.21,400
SHIVAMOGGA,Shimoga,September,2015,89.32,400
SHIVAMOGGA,Shimoga,September,2016,120.48,400
SHIVAMOGGA,Shimoga,March,2015,39.33,400
SHIVAMOGGA,Shimoga,September,2015,89.32,400
SHIVAMOGGA,Shimoga,March,2016,109.21,400
SHIVAMOGGA,Shimoga,October,2016,120.48,400
SHIVAMOGGA,Shimoga,December,2016,120.48,400
SHIVAMOGGA,Shimoga,February,2016,4.98,400
SHIVAMOGGA,Shimoga,August,2016,120.48,500
SHIVAMOGGA,Shimoga,January,2015,0.13,500
SHIVAMOGGA,Shimoga,January,2015,0.13,500
SHIVAMOGGA,Shimoga,January,2017,0.03,500
SHIVAMOGGA,Shimoga,January,2017,0.03,500
SHIVAMOGGA,Shimoga,April,2017,7.94,700
SHIVAMOGGA,Shimoga,October,2016,120.48,700
SHIVAMOGGA,Shimoga,April,2017,7.94,700
SHIVAMOGGA,Shimoga,June,2017,122.72,700
SHIVAMOGGA,Shimoga,July,2016,120.48,700
SHIVAMOGGA,Shimoga,July,2015,89.32,700
MYSURU,Mysore (Bandipalya),May,2015,70.91,2400
MYSURU,Mysore (Bandipalya),June,2016,37.5,3000
MYSURU,Mysore (Bandipalya),July,2020,124.2,2500
MYSURU,Mysore (Bandipalya),December,2015,70.91,2700
MYSURU,Mysore (Bandipalya),June,2019,62.4,2900
MYSURU,Mysore (Bandipalya),May,2019,150.8,2950
MYSURU,Mysore (Bandipalya),September,2020,140.4,3350
MYSURU,Mysore (Bandipalya),August,2017,85.32,3400
MYSURU,Mysore (Bandipalya),May,2016,37.5,3500
MYSURU,Mysore (Bandipalya),June,2016,37.5,4000
MYSURU,Mysore (Bandipalya),June,2016,37.5,5000
MYSURU,Mysore (Bandipalya),June,2016,37.5,4800
MYSURU,Mysore (Bandipalya),June,2016,37.5,5000
MANDYA,Nagamangala,August,2016,39.47,300
MANDYA,Nagamangala,March,2016,26.3,300
MANDYA,Nagamangala,August,2015,43.64,500
MANDYA,Nagamangala,February,2015,10.3,500
MANDYA,Nagamangala,December,2016,39.47,330
MANDYA,Nagamangala,September,2015,43.64,350
MANDYA,Nagamangala,February,2016,6.18,350
MANDYA,Nagamangala,April,2016,6.79,400
MANDYA,Nagamangala,September,2015,43.64,700
MANDYA,Nagamangala,November,2016,39.47,333
MANDYA,Nagamangala,March,2016,26.3,400
MANDYA,Nagamangala,July,2015,43.64,400
MANDYA,Nagamangala,October,2016,39.47,400
MANDYA,Nagamangala,March,2016,26.3,500
MANDYA,Nagamangala,February,2015,10.3,500
MANDYA,Nagamangala,February,2015,10.3,500
MANDYA,Nagamangala,February,2016,6.18,500
